correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,7.728647022637937,1.5994573076539232e-08,1.4110514377646461
0.3,11.312445893549821,3.746287395373163e-12,2.065360598817974
0.5,737.8877148098402,1.5838941851682664e-63,134.7192487690961
0.9,834.711267453716,4.435710636564182e-65,152.39673006270934
0.99,721.5601621959607,3.0305785506084185e-63,131.73825914393802
