run_id,mu,sampler,wasserstein_distance,mmd_rff,swd_zscore,r_hat,ess,runtime
2,"(10, 20)",HMC,0.01828699695522587,0.016850874225892955,-1.1939653600255897,1.0008274775314754,6591.361869387059,2.5175750255584717
