nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-2.658088817932447,0.012652583009629683,-0.4852984018112812
2.5,-6.10291951258572,1.2014266672443473e-06,-1.1142355612272108
3.0,-3.602611940394932,0.0011627740093708152,-0.6577439418972537
4.0,-6.351124190049294,6.107291905030454e-07,-1.1595513281355754
10.0,-5.0426377307831,2.25311089809129e-05,-0.9206554781588556
50.0,-7.5651555283642145,2.4365492183867442e-08,-1.3812021113066646
