nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-2.3769137180567896,0.02427437219327956,-0.4339630868743927
2.5,0.7503604920182414,0.4590828098345384,0.13699645591302198
3.0,-2.906039153561132,0.0069422869391369876,-0.5305677324662171
4.0,-1.2032334990109934,0.23861705935643301,-0.219679376451397
10.0,-4.727720861892847,5.4040724998102064e-05,-0.8631597872154927
50.0,-3.4494118238728113,0.0017407488497856317,-0.629773555353392
