dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,-0.9967556323699553,0.3271278904323647,-0.18198184805645035
5,-7.371612303430433,4.027267472672192e-08,-1.3458661145904884
10,-6.32767579488315,6.508985516895164e-07,-1.1552702564789779
15,-3.2806873714200258,0.00269797958101361,-0.5989688258163591
30,-27.44970948529018,2.6547101342002606e-22,-5.011608360685652
