dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-2.4990069240605393,0.018367438450280382,-0.456254154556519
5,-3.748938186462956,0.0007874351957689557,-0.6844593371394232
10,-1.6527053522016582,0.10917840022398864,-0.30174133410345616
15,0.2260162858646793,0.8227741645415052,0.04126473937720696
30,-1.9252015970488088,0.06406218274875748,-0.3514921141495346
