dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,-3.475473283716451,0.0016258517500603155,-0.6345317051660174
5,-13.99402090205788,1.9849232461213945e-14,-2.5549469727519645
10,-27.586876149277906,2.3092964676390183e-22,-5.036651452686921
15,-71.63064700244321,3.463812775953101e-34,-13.077907057309318
30,-87.94578854670468,9.262441307938485e-37,-16.056630741536544
