nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,-86.18008237830682,1.749683713288868e-20,-22.251601588397705
3.0,-80.34169683823491,4.663099217057102e-20,-20.74413692403526
4.0,-76.83139843209064,8.7042201459598e-20,-19.837781772887578
10.0,-37.472153348967794,1.922322000334548e-15,-9.67526839113885
50.0,-20.78358954704276,6.382913561031667e-12,-5.366299746007144
