nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-14.037182828415277,1.2201937600555658e-09,-3.6243850214747395
3.0,-87.03001894189984,1.5254337583354928e-20,-22.47105426547294
4.0,-114.6733030644836,3.2249158939859047e-22,-29.608519534889396
10.0,-119.70151824394851,1.7694772797683343e-22,-30.906799111637056
50.0,-79.17530949607415,5.720168302188374e-20,-20.44297700727421
