nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,-8.236521247978752,9.739602587565503e-07,-2.1266606416070157
3.0,-8.430230990463219,7.404002238091799e-07,-2.1766762820497134
4.0,-8.516728215080311,6.560050516802052e-07,-2.199009769412058
10.0,-7.998367090105835,1.3727146717269524e-06,-2.0651695024555585
50.0,-5.115447429153395,0.00015716165036458246,-1.3208028467673762
