mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,-18.829708049086282,2.4312333866844735e-11,-4.861809712537261
8,-19.795945276659467,1.2356668174799982e-11,-5.111291091929033
10,-15.898874659355425,2.3508772316744485e-10,-4.105071785274845
12,-29.466679352749548,5.343148622601411e-14,-7.608263893415529
15,-15.3279330576014,3.821705797895805e-10,-3.9576552975914905
18,-17.8037017147014,5.172257096592458e-11,-4.59689601612553
