mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,-38.45026809293886,1.3445276042102617e-15,-9.92781653207751
8,-56.16153304896839,6.906462253855637e-18,-14.500845479742134
10,-24.130820635944826,8.32331432503938e-13,-6.2305510968888385
12,-14.522160318776132,7.804786972710053e-10,-3.749605671038277
15,-21.58672988360926,3.810952142717599e-12,-5.573669689219775
18,-27.298922658441164,1.5308697107947513e-13,-7.0485515217031285
