mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,-1.8079530366901504,0.14489173825925813,-0.8085411780332695
6,0.6638112246572984,0.5431171635892648,0.2968654045122207
7,0.14721968709477687,0.8900809748817868,0.06583864559403392
8,1.8850174157993567,0.13251082783378246,0.8430054160996695
10,0.5696348272683212,0.5993914594601345,0.2547484392246634
12,-0.03969719235036529,0.9702368763046756,-0.017753124122260287
