mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,1.555087551435773,0.1949008663189607,0.6954562951948178
6,1.9267706077838167,0.12628364314685536,0.8616780112106399
7,2.8989342283648813,0.044165125121005754,1.2964427993849548
8,8.451323700016356,0.0010739042760359054,3.7795468586183225
10,5.772046260970549,0.004472682358356954,2.5813375617607277
12,41.492690935351845,2.0164386354436326e-06,18.55609550016721
