mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,-1.1431197393217627,0.3167576846196134,-0.5112186887090602
6,1.4108232823867786,0.23112420373443765,0.6309393527312437
7,1.8810236523695583,0.13312365164938939,0.8412193507966531
8,7.459442295638253,0.0017258574832428029,3.335964009456843
10,1.3367519776926164,0.25226771262784514,0.5978136582355945
12,-1.103925686613748,0.3315661366245266,-0.493690575475294
