nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-115.96588661975848,3.11217502331252e-40,-21.172377334242746
3.0,-248.19724159341564,8.31359874275186e-50,-45.3144093104244
4.0,-175.56905517488204,1.892548139873421e-45,-32.054377306384005
10.0,-141.1264389053909,1.0574472891276669e-42,-25.766044682952426
50.0,-40.89957787722053,3.366478431739043e-27,-7.46720713193098
