nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-20.137131288886224,1.3641463368236626e-18,-3.6765203501220216
3.0,-14.522559873182198,7.713918312327349e-15,-2.651444545087085
4.0,-17.211207173649846,9.204682505108198e-17,-3.1423221369675853
10.0,-13.16273660119724,9.277639444403379e-14,-2.40317591832487
50.0,-10.60405165084707,1.7158750774514512e-11,-1.9360260967062788
