nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,-85.62312679034797,2.0070988149752606e-36,-15.632572662399498
3.0,-157.4146126871437,4.4702783817514247e-44,-28.739844749895838
4.0,-100.77061398386185,1.8101170353300848e-38,-18.398112804202224
10.0,-79.72015688021675,1.5796015259974425e-35,-14.55484273704846
50.0,-28.585109629312754,8.534308478676356e-23,-5.218903117577577
