mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,Metro,0.0547653866172656,1.0060553416655542,2490.7229492431306,4.458749771118164
6,Metro,0.015688340774794272,1.01294616145799,1434.2711471880002,4.442741632461548
7,Metro,0.027130869560637816,1.0233050141151976,820.7465898062848,4.726814031600952
8,Metro,0.04085158765140904,1.060782143330273,286.41494401207467,4.550742864608765
9,Metro,0.09284279084336092,1.1233009491720878,105.99457523624756,4.4241838455200195
10,Metro,0.5715654506307228,1.265773251605788,54.93765887324092,4.493787527084351
11,Metro,0.5848108287332762,1.088905013196232,140.62704145717473,4.664524078369141
12,Metro,1.2069551401400567,1.0032377257384157,4380.879335362854,4.615540504455566
13,Metro,1.35377664428682,1.003200489103248,4469.36062001916,4.566628456115723
14,Metro,1.4121573182079863,1.0033311863888221,4539.75187829785,4.504041433334351
15,Metro,1.5137581010788592,1.0031582503360075,4483.027787975308,4.5450780391693115
16,Metro,1.66315886065785,1.0034647900290923,4418.276750511604,4.762785911560059
17,Metro,1.6894465139172403,1.003929340124259,4214.390356786869,4.663287162780762
18,Metro,1.8070757058572027,1.0041090747623638,4332.667192825783,4.522572755813599
19,Metro,1.8923628044711083,1.0032714097354278,4252.967833254513,4.566160678863525
20,Metro,2.003495376041025,1.003407978031831,4481.840548083433,4.611169338226318
