mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,-0.4634216870053059,0.6671554349381023,-0.20724847887829898
8,-0.8894171782948604,0.42403584492324975,-0.3977594542046717
10,-2.776364595051854,0.050004119227352824,-1.2416279929719243
12,-1.4015929836321963,0.23366017323999058,-0.6268114376376682
15,-0.09454520552636915,0.9292228367946181,-0.04228190130073004
18,0.35235397199837437,0.7423542263374459,0.15757748670608449
