mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,-1.4886109673411794,0.21081816882688276,-0.6657270630053193
8,-1.304700011435875,0.2619949184669176,-0.5834795831630739
10,-1.2777637040539298,0.270450139236878,-0.5714333002893021
12,-1.5004401380879218,0.20789186022466835,-0.6710172289867529
15,-1.8352084332518048,0.1403765121938909,-0.8207301619263841
18,2.52055347864678,0.06531824419849697,1.1272257838355528
