mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,-1.794637092780635,0.14715399723479408,-0.8025861068800193
8,-1.2380493589749813,0.283396427173232,-0.5536725052336194
10,-2.961767935932686,0.041481578405964135,-1.3245428876649454
12,-1.7917174716621294,0.147655039289238,-0.8012804126221148
15,-0.542782667277469,0.6161080974514705,-0.2427397882082143
18,0.03445398760533609,0.9741658978592327,0.015408291676293338
