mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,0.11611842661131824,0.9131549550215328,0.051929739068645626
8,0.62431436746826,0.566263438116894,0.2792018729977625
10,1.762095528356045,0.15284256454323364,0.7880330768505049
12,1.2640067894982612,0.2748692216385703,0.5652810210678758
15,1.472035198989707,0.21498903568377165,0.6583141540426829
18,5.6049103157206,0.004976323555193495,2.506592094748214
