run_id,a,sampler,wasserstein_distance,mmd_rff,swd_zscore,r_hat,ess,runtime
13,1,HMC,0.32268770605080743,0.013526176870680926,7.1490902101193425,1.005747921811579,1855.212741084998,2.2500109672546387
13,2,HMC,0.1612288250681575,0.04302345251604282,1.1509828572139844,1.0368991121249882,152.72901742887626,2.2009263038635254
13,3,HMC,0.1959434165131064,0.02063274139220019,0.08421274960239555,1.0052934438357939,992.5650757904453,2.3467423915863037
13,5,HMC,0.2605096648655034,0.012724463952450523,0.4435251427422262,1.0058713500536574,993.5555305566922,2.287949323654175
