mu,global_avg_wasserstein_distance,global_avg_mmd_rff,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_mmd_rff_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std,ws_dist_glass_delta,mmd_rff_glass_delta
"(10, 10, 20, 30, 30)",0.03448747413755425,0.02298563370689425,3.8930941709607922,1.0069798171890847,1223.6903272441211,2.1457404255867005,0.006914531738720799,0.002030941181540604,2.214111539105129,0.002170303695640246,82.17357160109772,0.13873341613652423,3.893094170960794,4.288635547542519
