mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",Metro,0.027196184774156043,1.0020512580517074,794.3736328576027,"[913133, 908763, 99791, 345150]",8
"(0, 10)",Metro,0.34021388560914756,1.0611372034527862,50.1822760505591,"[913133, 908763, 99791, 345150]",10
"(0, 15)",Metro,5.834870201090341,1.7330015025463896,6.066430877022265,"[913133, 908763, 99791, 345150]",15
"(0, 20)",Metro,7.746741492890637,1.7330015025463896,6.066430877022265,"[913133, 908763, 99791, 345150]",20
