nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,DEMetro,9.264381528389254,1.107420736590012,216.99899406829348,4.0064897537231445
2,DEMetro,0.26758102391462163,1.0162793241809926,571.3300991237356,3.909651756286621
5,DEMetro,0.19756348166370513,1.0191077417060317,525.9364455931454,4.135695219039917
10,DEMetro,0.23389775144724306,1.0156673204669033,630.1224799388489,3.8100883960723877
