alpha,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
0,0.03195895213026597,0.015668053940630366,,,0.8004374504089355,0.02304345946465952,0.010728197284357591,,,0.7930356860160828,0.04153321462869747,0.022405273611345075,,,0.8069580793380737,0.033649309669842656,0.026826385641455903,0.00604767014030654,0.016842059708117505,0.012214425960758963,0.004123616571509012,1.1281905047884966,1.1222269740916013
2,0.020432811327661657,0.011280211356225738,,,0.9812777042388916,0.01642674759671977,0.007692055378015154,,,0.9744645357131958,0.02561290478011499,0.015946902962724992,,,0.9918986558914185,0.023179512343196575,0.019993642753541555,0.006046486956318437,0.012700351656700333,0.010385339087815911,0.004465659986058496,0.5268959666448733,0.5184032317981537
5,0.023726685602206227,0.014470950028804698,,,1.048925518989563,0.018853037204578715,0.009619460455226637,,,1.0173470973968506,0.030434979052463184,0.018571404731370613,,,1.1079814434051514,0.02546202661427953,0.016922108672720315,0.005568480754160435,0.014826950284641658,0.009599589472197743,0.004505815140132641,1.5336172142067113,1.1601365457460895
7,0.023448246171291494,0.013536945230394188,,,1.1604188680648804,0.017527709933391318,0.010372805081622177,,,1.1090648770332336,0.030232447088737485,0.02174786410536791,,,1.1948103308677673,0.026599892453892254,0.01753391039473812,0.006301720362472759,0.01622777592558663,0.009966619845237067,0.005268100582659669,1.438651913712765,1.188503518888498
10,0.022105987958609918,0.013210883540678158,,,1.217227578163147,0.017535756565481068,0.008150063489103573,,,1.1943429708480835,0.026996617368886786,0.01736956189342983,,,1.2555158138275146,0.02583554952520361,0.01752225420524541,0.006059968120729573,0.01572100407483435,0.01004624517708372,0.004717906571419,1.3718381275836389,1.2028129026819283
