mu,ws_t_stat,ws_p_value,ws_paired_cohens_d
"(4, 0, 0, 0, 0)",2.6524130699157418,0.1175908787645008,1.5313713999179352
"(6, 0, 0, 0, 0)",5.025938557363159,0.03738243024726536,2.9017269790241396
