mu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
"(4, 0, 0, 0, 0)",-6.191183380642455,0.025110237536224805,-3.574481391416259
"(6, 0, 0, 0, 0)",-2.5237609635832134,0.12762773420626575,-1.4570940716950376
