mu,global_median_wasserstein_distance,global_median_runtime,global_median_ess,global_median_ess_per_sec,global_median_r_hat,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_runtime,global_q25_ess,global_q25_ess_per_sec,global_q25_r_hat,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_runtime,global_q75_ess,global_q75_ess_per_sec,global_q75_r_hat,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_glass_delta,ws_t_stat,ws_p_value,mmd_rff_glass_delta,mmd_rff_t_stat,mmd_rff_p_value
"(4, 0, 0, 0, 0)",0.050773760343566926,3.093324899673462,726.0441686291545,206.82608368457238,1.0068930659596431,0.02206007927960332,0.04972120489199902,2.5786057710647583,682.9122215962947,179.65647926472985,1.0058887676263573,0.02104125767318641,0.06109451172058532,3.927340030670166,748.4210876953714,290.1476208897884,1.0107174011170543,0.028678959645941582,0.056952557627200584,0.035810844233010106,0.0038504379144918147,0.02579345178621756,0.01352462509828132,0.002517774287141142,5.4907295906836575,2.785575606035201,0.08960089725950196,4.8728858462793845,2.4516866737874454,0.11434937853235952
"(6, 0, 0, 0, 0)",0.13742237549082298,3.7477753162384033,142.21875838140323,37.94751456022355,1.0200572662764185,0.05706598140010137,0.0894201477133798,3.44113290309906,126.0869037019309,36.51329829557545,1.0184173952708098,0.03427611852603865,0.19773797019004,4.084406614303589,158.16724394028688,38.66548272449731,1.0211028509787787,0.0765973778670459,0.14563128677200554,0.034011205599609386,0.0016213760354273409,0.054893670462022585,0.010774547102712669,0.0017939830149388094,68.84280927649014,1.7808249504494564,0.21683929992785397,24.592832257564474,1.8022340436077562,0.21284373102123305
