mu,ws_t_stat,ws_p_value,ws_paired_cohens_d
"(4, 0, 0, 0, 0)",4.508741182943121,0.045835775482550946,2.6031229356785626
"(6, 0, 0, 0, 0)",3.7915789194480674,0.06305251960226911,2.1890691097970523
