mu,ws_t_stat,ws_p_value,ws_paired_cohens_d
"(4, 0, 0, 0, 0)",-0.34171641828151056,0.7651292155046209,-0.1972900660813449
"(6, 0, 0, 0, 0)",1.6154366611564,0.24758640004373225,0.9326727911774378
