mu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
"(4, 0, 0, 0, 0)",6.493147539399373,0.022906793308076913,3.7488204797601843
"(6, 0, 0, 0, 0)",3.6775303674744,0.06663558543214505,2.1232231476143686
