correlation,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
0.0,0.04056223309620875,0.023171141899357782,,,0.7094385623931885,0.03116076840620876,0.018884203251914564,,,0.7071424126625061,0.04544246599999825,0.031395526647650863,,,0.713304340839386,0.04079820653725311,0.030032253804256632,0.005211140762119375,0.025534683184553784,0.018061242674068,0.004370560821010462,2.065949323659788,1.7099500079163625
0.3,0.043303119943329554,0.02819276257720353,,,0.7120486497879028,0.03990324143579697,0.02536580256265859,,,0.7107546925544739,0.04930688154933715,0.030308094530809494,,,0.7158490419387817,0.046569784548713695,0.02979287334447592,0.006908828177118952,0.028439074124322474,0.01851663670205141,0.00424172866674279,2.4283294900574455,2.3392437852208197
0.5,0.03876055179479214,0.02295552812893739,,,0.7132941484451294,0.03133997132042926,0.02040504653313731,,,0.7103833556175232,0.050350575369253185,0.03189869552352384,,,0.7174354195594788,0.04425419946025999,0.027524115563352002,0.008113864899495338,0.02697211148206294,0.016272534671220855,0.004949993711724871,2.061913046882079,2.161533414779576
0.9,0.07520008661967088,0.046827688654162564,,,0.7121403217315674,0.05580348040857302,0.03839800028914696,,,0.7076248526573181,0.09311006024245355,0.062069568160951646,,,1.056027114391327,0.08513649775285853,0.026677479112443437,0.007568708619820174,0.052251922407844625,0.017341399057047336,0.0058056776831755365,7.723777143082043,6.013169393121089
0.99,0.2886971971060086,0.16620974748269435,,,0.7119003534317017,0.19808001011236545,0.13434587403931225,,,0.7109940052032471,0.4287408382264648,0.23353973951834153,,,0.7154268622398376,0.3322360557604626,0.025897481060931763,0.007644998090241808,0.1891072819673338,0.015290546875329464,0.005025086648917515,40.070457975724814,34.589798591721255
