dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,-0.663283663888554,0.5123873483686974,-0.12109847491214526
5,-2.097852769929894,0.044745557951801476,-0.38301376147176613
10,-1.620853356805405,0.11587341601542901,-0.29592598197676334
15,-0.09045296449494605,0.9285491414588096,-0.016514376349031946
30,-1.434016053698064,0.1622632674178456,-0.26181431347832307
