dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-2.273877383461097,0.030555557276488732,-0.4151513119741557
5,-16.661682806627375,2.169482685943215e-16,-3.0419931730619334
8,-25.448824319788375,2.1900027490806516e-21,-4.646298380644719
12,-45.70673611641612,1.4071081947686527e-28,-8.344870133632392
15,-38.65036006098338,1.6871069847879186e-26,-7.056558020365782
30,-72.09847813913831,2.8708333648927687e-34,-13.163320946199715
