dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-6.957085264083914,1.1990594399805648e-07,-1.2701841778751817
5,-36.44023675888444,9.000225501906305e-26,-6.653046557889983
8,-61.30929573521081,3.0666781906267717e-32,-11.193494752976745
12,-62.82274082075708,1.5197199285702675e-32,-11.469810757276422
15,-54.25684393440136,1.0300214462517859e-30,-9.905899107302991
30,-82.35414939130477,6.178561005739348e-36,-15.035741775255989
