mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,-17.7247060829276,4.215605606659178e-17,-3.23607378225616
8,-14.890892587536499,4.054476206110802e-15,-2.718692590526737
10,-12.07619340339623,7.768106794550564e-13,-2.204801178611733
12,-11.670969324329908,1.7748457839652578e-12,-2.1308177222954394
15,-10.72056011376635,1.3302860495564495e-11,-1.9572975344666599
18,-8.809803686494178,1.0774206785057132e-09,-1.608442735428344
