mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,21.522392302861828,2.227704636222666e-19,3.9294332519176605
8,24.70329142973178,4.999602995950846e-21,4.51018332022938
10,23.337234233885763,2.410835293133795e-20,4.260776539893675
12,23.042698955793394,3.4214523878936147e-20,4.207002001296259
15,25.251361813859013,2.7192520714102955e-21,4.610246824391717
18,25.38052484973888,2.359846296649141e-21,4.633828660507467
