mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,-2.3687202928225073,0.024727061656483543,-0.4324671789330432
8,5.703781650674237,3.600278913488804e-06,1.041363291052777
10,7.077490661613067,8.716360069064236e-08,1.292167095299213
12,2.5629261044994096,0.015832406750600783,0.46792414688438977
15,1.0134411539079615,0.31923077044790477,0.18502819356648512
18,-2.0718281788586257,0.04727963712639683,-0.3782623429452391
