mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,10.667131505504786,1.4946707694867477e-11,1.9475428498130047
8,6.091701943872686,1.2388771553306625e-06,1.1121875227523799
10,9.213430871944972,4.0928291916364904e-10,1.6821346401929176
12,15.839933528811871,8.171344960241147e-16,2.891962967704223
15,38.12050757372048,2.4988837339998216e-26,6.959820633891079
18,96.39229205620703,6.539595150879597e-38,17.598744242936874
