mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,10.610417804343827,1.6921021337361463e-11,1.93718839199785
8,6.195992843702807,9.316483173359105e-07,1.1312283488788695
10,8.909721480229006,8.461667549821842e-10,1.6266851452699151
12,16.43411713722568,3.1153202958186106e-16,3.0004455562469095
15,38.66692550464723,1.66665309328579e-26,7.059582442755706
18,187.8648492982814,2.6622148806505206e-46,34.2992719076591
