dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,2.926590425711079,0.011045847701331511,0.7556423986632722
5,-4.40119150806899,0.0006034288291724079,-1.136382760948047
10,-10.176338611311174,7.519544914745436e-08,-2.627519331131712
15,-13.339026573853777,2.3788272263847807e-09,-3.4441218516769236
30,-25.326892710014373,4.288815618874679e-13,-6.53937557847118
