mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,Metro,0.02651441790395151,1.0102817954179442,2223.5292266230026,4.779168128967285
6,Metro,0.049505995474701844,1.0108554014312305,1520.7801733278059,4.77974271774292
7,Metro,0.07225960482230911,1.0193675102987338,1000.1422465474947,4.548805475234985
8,Metro,0.0509703886876101,1.050768916592807,267.33156119661476,4.54961371421814
9,Metro,0.40227469863662985,1.1264083297912415,101.91914051322432,4.6194775104522705
10,Metro,0.6864893275622158,1.1851265730176486,74.04909128584175,4.428404808044434
11,Metro,2.3906632718401952,1.461419886391139,38.38677868872921,4.722184896469116
12,Metro,3.9260642959002126,1.575383421184077,34.04418784241982,4.609253644943237
13,Metro,4.369233454630117,1.6300887312253507,32.69671939690934,4.531045913696289
14,Metro,4.892893151980236,1.6677479997536755,31.901050946474598,4.731520414352417
15,Metro,5.221724905212641,1.6689960732140166,31.843542552948513,4.546316146850586
16,Metro,5.527126381006661,1.6687206648735615,31.813065161959088,4.724194526672363
17,Metro,5.951540591699475,1.6681067357095993,31.79767196976805,4.510608911514282
18,Metro,6.286626378508167,1.667868960651922,31.808001217037692,4.649458646774292
19,Metro,6.655369989481256,1.6670742199632604,31.953302384654197,4.5521345138549805
20,Metro,6.99230792530209,1.6686137596725992,31.863009868744868,4.473984241485596
