mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds
"(0, 4)",HMC,0.13168648393050647,1.0230767542700068,196.82996591807992,"[763122, 771032, 421930, 936576]"
"(0, 5)",HMC,0.2539015514854227,1.0224482219387936,130.25187812069086,"[763122, 771032, 421930, 936576]"
"(0, 6)",HMC,0.27757305006714306,1.1069618795937675,34.59474139149142,"[763122, 771032, 421930, 936576]"
"(0, 7)",HMC,0.7819103679023357,1.0043889578951049,669.4947363159168,"[763122, 771032, 421930, 936576]"
"(0, 8)",HMC,1.1426942207828816,1.536736717588714,7.612351928116276,"[763122, 771032, 421930, 936576]"
