nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,Metro,7.665800847275824,1.1787525221725927,41.691882411459964,3.8176653385162354
2,Metro,0.7367133093105689,1.0684959304137494,115.87810913263075,3.580500841140747
5,Metro,0.49846232423309633,1.1248921358875028,61.6799796264767,3.7848236560821533
10,Metro,0.19588041089388095,1.110303493258221,66.31664855237943,3.792630195617676
