means,sampler,wasserstein_distance,mode_distance
"(8, -8)",DEMetro,0.921309228890149,16
"(7, -7)",DEMetro,0.4720270925141844,14
"(6, -6)",DEMetro,0.5658241232169553,12
"(5, -5)",DEMetro,1.4128631127044424,10
"(4, -4)",DEMetro,0.2345240750269274,8
"(3, -3)",DEMetro,0.07149064305822578,6
