mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,-53.664325893159194,3.2744900092662905e-22,-11.999708066380608
8,-40.77109939014543,5.803043730105253e-20,-9.11669497537654
10,-80.32128013374734,1.5910131108305616e-25,-17.960384241886242
12,-46.574613515376456,4.741403813318688e-21,-10.41440018461622
15,-54.95243861478276,2.0922451419727258e-22,-12.287738827203862
18,-45.21831279824356,8.273575166162551e-21,-10.111122124472132
