mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,-28.855230675297115,3.733213209818636e-17,-6.45222572964015
8,-26.5858560918916,1.7076990177000104e-16,-5.944778146149651
10,-32.38707721110368,4.3391677164266984e-18,-7.241970623656213
12,-28.418875426057845,4.955714837290168e-17,-6.354653729676364
15,-30.140030150250407,1.6593627710282703e-17,-6.739515625985311
18,-24.953067308407867,5.514930399294392e-16,-5.5796754748727695
