mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,43.0251795557243,2.1093779577801006e-20,9.620722623073373
8,30.058789195310446,1.7449275347905378e-17,6.721349596205036
10,42.80234281299387,2.3258704456891332e-20,9.570894812610385
12,40.50965636087729,6.548837949386482e-20,9.058234536807836
15,29.29294532379762,2.8213235088361724e-17,6.5501017005196065
18,26.80018556932486,1.4716163854587905e-16,5.992703674261929
