mu,sampler,wasserstein_distance,reference_swd,relative_swd,swd_zscore,r_hat,ess,runtime
2,HMC,0.04827997137101071,0.030532874165233082,0.01774709720577763,1.6172382647785062,1.0011910687975536,1700.9020131615687,1.722489833831787
