mu,sampler,wasserstein_distance,reference_swd,relative_swd,swd_zscore,r_hat,ess,runtime
2,Metro,0.05208104222825105,0.030532874165233082,0.02154816806301797,1.9636181355926614,1.0032246326813448,956.4366656457868,1.263472318649292
