mu,global_median_mean_rmse,global_median_var_rmse,global_median_wasserstein_distance,global_median_runtime,global_median_ess,global_median_ess_per_sec,global_median_r_hat,global_median_mmd_rff,global_q25_mean_rmse,global_q25_var_rmse,global_q25_wasserstein_distance,global_q25_runtime,global_q25_ess,global_q25_ess_per_sec,global_q25_r_hat,global_q25_mmd_rff,global_q75_mean_rmse,global_q75_var_rmse,global_q75_wasserstein_distance,global_q75_runtime,global_q75_ess,global_q75_ess_per_sec,global_q75_r_hat,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mean_rmse_mcmc_mean,mean_rmse_iid_mean,mean_rmse_iid_std,var_rmse_mcmc_mean,var_rmse_iid_mean,var_rmse_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_glass_delta,ws_t_stat,ws_p_value,var_rmse_glass_delta,var_rmse_t_stat,var_rmse_p_value,mean_rmse_glass_delta,mean_rmse_t_stat,mean_rmse_p_value,mmd_rff_glass_delta,mmd_rff_t_stat,mmd_rff_p_value
"(0.0, 0.0)",0.020117462743011297,0.02547472824352927,0.030051265472005227,1.377469539642334,3975.051290726944,2826.8812999831666,1.0016556514023631,0.014502078388893454,0.013870533240540536,0.01876913481996148,0.025751119057143713,1.3706973791122437,3930.3762587790306,2462.7852724512218,1.001338171339659,0.011126630283283045,0.025352306956901185,0.0400079298358679,0.032673816041556634,1.506912112236023,4114.823953267917,2964.1772991710263,1.0021925005755097,0.016767588549715377,0.029788520396255867,0.030462614816118522,0.004821722748913012,0.020703610194528918,0.02228820751312202,0.009619845555761265,0.031726687354478936,0.030634338633378916,0.01611741662109454,0.014171122995832364,0.014742140642173534,0.0036917442108231635,-0.1398036459094667,-0.3852743873326136,0.7023061703821167,0.0677744297848794,0.2017468606333261,0.8412046858812703,-0.1647217005104721,-0.5373257093337221,0.5941882113352237,-0.15467421731633127,-0.47960749630420324,0.6342595411917284
