run_id,alpha,sampler,wasserstein_distance,mmd_rff,r_hat,ess,runtime
3,0,HMC,0.047141023010035074,0.0266571403177625,1.0037672665290858,1635.3524122424528,2.1736133098602295
3,2,HMC,0.013279882005274544,0.004433535827312637,1.0012288129755564,1333.2557422546017,2.677624464035034
3,4,HMC,0.033596488134395974,0.023097241851306304,1.0043713664711822,944.2773538973114,2.9860920906066895
3,6,HMC,0.028071714942130156,0.018492539404858704,1.0051855092129023,995.2694487364012,3.0573649406433105
3,8,HMC,0.013068578698802805,0.008013782901220795,1.0008710842008608,1055.0995200567868,3.0381546020507812
3,10,HMC,0.023962524077517686,0.01629950240850352,1.0020414791202283,833.7857463214918,3.0471787452697754
3,80,HMC,0.019619591683786956,0.012957585376809909,1.008538588521264,627.183870014776,4.840927600860596
3,100,HMC,0.013353996947932673,0.008099399668166677,1.0048468157335293,545.3597222005449,5.088315486907959
