mu,global_median_wasserstein_distance,global_median_r_hat,global_median_ess,global_median_runtime,global_median_mmd,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q25_mmd,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_r_hat,global_q75_ess,global_q75_runtime,global_q75_mmd,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_dist_glass_delta,mmd_glass_delta,mmd_rff_glass_delta
0,0.049739473441184026,1.0047140840257809,867.8553636424122,0.7163867950439453,0.026118475838264175,0.02611352491838119,0.04158674253739269,1.0022934090171913,810.3850503035065,0.7008540034294128,0.018956217285165857,0.018848939054967102,0.05485162373008819,1.0054044757185,904.096819112397,0.7419149875640869,0.028271378236681615,0.0292575328657241,0.05012625859038561,0.028270374824113185,0.009134668594119256,0.023761639133200018,0.013204769198881187,0.006031577163117982,0.02377973891202974,0.013164327462084959,0.005977711561763155,2.392630180403356,1.7502669117577085,1.7758319952817723
