dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,-0.26727626410192634,0.791148112187501,-0.048797746311444436
3,-2.3754178072722385,0.02435645371364094,-0.4336899721808214
5,-2.5554980740780353,0.016109438797020696,-0.4665679802778493
8,-4.876670151069399,3.573652604559323e-05,-0.8903540824176119
15,-12.596113418712028,2.765251633706397e-13,-2.2997251521073645
30,-14.690665852809003,5.74268017390694e-15,-2.682136357451453
