dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,5.650542022276412,4.17086129174154e-06,1.0316431092438831
3,4.608406341331216,7.522516446428564e-05,0.8413760357656531
5,6.733935670605964,2.1743896293352082e-07,1.2294428225265215
8,8.806777576925365,1.0853557540594752e-09,1.6078902459375701
15,28.272606275763497,1.1613772040668076e-22,5.161848072232598
30,36.72170878355133,7.233254553242682e-26,6.704436083628885
