mode_means,global_avg_ws,global_avg_ws_std,global_avg_rhat,global_avg_rhat_std,global_avg_ess,global_avg_ess_std
8,0.7096309780345649,0.5085256016261477,1.0116808433544073,0.013665521870062309,194.6929894588518,72.75637396297294
10,3.577128282965795,1.4562564265316154,1.0466695051026256,0.09602326805438564,916.6906487818918,1061.4648659727852
15,7.446728272248874,0.17848576614603803,1.0035100725558626,0.004743968430965834,2056.221630476211,848.9351814037864
20,7.008453193404523,2.862480569813107,1.06333856041669,0.0589992271865126,769.2484109531056,1177.8184299617756
