correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,-16.201083217475023,4.531783457449465e-16,-2.9578995780764816
0.3,-15.279113408339452,2.0857581319503542e-15,-2.789571690809053
0.5,-15.866861224342552,7.817056975546988e-16,-2.896879269792151
0.9,-13.435408717934033,5.551637541849055e-14,-2.452958808038011
0.99,-12.610346136829003,2.689288970561806e-13,-2.302323679029791
