correlation,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0.0,-22.94847079923305,3.830203836408096e-20,-4.189798372329516
0.3,-5.710321706267474,3.5358366832348325e-06,-1.0425573363780283
0.5,-4.640179044229426,6.888708784651449e-05,-0.8471769111290729
0.9,-7.0688015268694135,8.918812715493789e-08,-1.2905806835977796
0.99,-6.329757343599377,6.472270100378357e-07,-1.155650293541119
