mu,global_median_wasserstein_distance,global_median_r_hat,global_median_ess,global_median_runtime,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_r_hat,global_q75_ess,global_q75_runtime,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
"(-8, 0)",0.9438167013282679,1.226788212369717,13.087373322087778,2.66492760181427,0.13314322705948067,0.5930807932214193,1.1776301778777511,11.219826574575162,2.3221017122268677,0.08497257678196668,1.4555958673650768,1.2867662604730734,18.667115564299667,2.7306067943573,0.20829074597425956,1.0561627640587314,0.09945504458670419,0.03985466545519819,0.14686038697146828,0.012030618644674064,0.005654697875168828,24.004911559162146,23.843850070021418
