mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,HMC,0.11722180428923912,1.041505522068462,440.6414921094205,6.130285024642944
6,HMC,0.204715560732149,1.1303625946326212,104.55758378019783,5.9810614585876465
7,HMC,0.2769054439664893,1.344297448869568,45.937577329347654,5.98874306678772
8,HMC,0.16718249975809046,1.4532717387333574,38.758388694174556,5.8715691566467285
9,HMC,1.259097737246174,1.6676259913635116,31.81281640424278,6.126487731933594
10,HMC,2.0157014733736163,1.6747629908197261,31.732371056478684,5.785174131393433
11,HMC,1.6203307150573523,1.667307573261687,31.812906389296483,5.918879985809326
12,HMC,2.381962120102389,1.674516425819625,31.6693158327367,5.869998216629028
13,HMC,2.525225737007494,1.6737230645965777,31.694436417447758,5.887650489807129
14,HMC,2.8344583821658818,1.6739546125064773,31.67357099903068,5.998750925064087
15,HMC,2.9938610286151217,1.6738369050692508,31.67908975764961,6.136225461959839
16,HMC,3.1039162798317603,1.6740055074026856,31.66966076937064,5.9407877922058105
17,HMC,3.377117344873522,1.6738827660475153,31.670796690150738,5.952945709228516
18,HMC,3.583516562138763,1.6742272226204666,31.611519666793022,5.950575828552246
19,HMC,3.7813741209666047,1.674107071523051,31.61672700909106,6.035055875778198
20,HMC,4.055797871125252,1.6741025315157514,31.632739405099525,5.835275650024414
