mu,global_median_wasserstein_distance,global_median_r_hat,global_median_ess,global_median_runtime,global_median_mmd,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q25_mmd,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_r_hat,global_q75_ess,global_q75_runtime,global_q75_mmd,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_dist_glass_delta,mmd_glass_delta,mmd_rff_glass_delta
0,0.028672634559447494,,,0.7552335262298584,0.014216374657032948,0.01429169378609256,0.022800243685441868,,,0.7446785569190979,0.009492219472529203,0.010241469645643765,0.03569582260685042,,,0.7611550092697144,0.018542504633227368,0.019156101809519037,0.029266153657140418,0.028270374824113185,0.009134668594119256,0.014182390003038997,0.013204769198881187,0.006031577163117982,0.014390024180181095,0.013164327462084959,0.005977711561763155,0.10901094251720295,0.16208377638535187,0.20504447319545996
